robot_id,concentration,timestep,effective_msg

21793,0.0398,1135

20525,0.0321,1136

21793,0.0407,1152

21793,0.0407,1152

21793,0.0407,1173

21793,0.0407,1173

21793,0.0407,1181

21793,0.0407,1195

21793,0.0407,1195

21793,0.0407,1198

21793,0.0407,1198

21793,0.0481,1262

21793,0.0481,1262

21793,0.0481,1263

21793,0.0481,1269

21793,0.0481,1269

21793,0.0481,1273

21793,0.0481,1275

21793,0.0481,1276

21793,0.0481,1288

28973,0.0250,1292

20012,0.0495,1294

20012,0.0495,1304

20012,0.0495,1309

20012,0.0471,1311

20012,0.0471,1313

28973,0.0274,1321

28973,0.0274,1325

21793,0.0481,1383

20012,0.0438,1385

21793,0.0481,1386

20012,0.0438,1390

20012,0.0438,1390

21793,0.0481,1396

20012,0.0438,1401

20012,0.0438,1401

20012,0.0438,1407

20012,0.0438,1407

21793,0.0481,1409

21793,0.0481,1415

20012,0.0438,1416

20012,0.0438,1416

20012,0.0438,1417

20012,0.0438,1417

20012,0.0438,1419

20012,0.0438,1419

21793,0.0481,1422

21793,0.0481,1425

20012,0.0438,1425

20012,0.0438,1426

21793,0.0481,1431

20012,0.0438,1434

20012,0.0438,1434

21793,0.0481,1441

21793,0.0481,1444

21793,0.0481,1446

20012,0.0438,1448

20012,0.0438,1448

20012,0.0438,1449

20012,0.0438,1473

20012,0.0438,1473

20012,0.0438,1481

20012,0.0438,1481

20012,0.0438,1492

20012,0.0438,1492

20012,0.0438,1493

20012,0.0438,1494

20012,0.0438,1498

20012,0.0438,1498

20012,0.0438,1499

20012,0.0438,1499

20012,0.0438,1505

20012,0.0438,1506

20012,0.0438,1507

20012,0.0438,1507

20012,0.0438,1508

20012,0.0438,1508

20012,0.0438,1509

20012,0.0438,1510

20012,0.0438,1513

20012,0.0438,1513

20012,0.0438,1524

20012,0.0438,1525

20012,0.0438,1530

20012,0.0438,1530

20012,0.0438,1533

20012,0.0438,1533

20012,0.0438,1541

20012,0.0438,1541

20012,0.0438,1543

20012,0.0438,1543

20012,0.0438,1551

20012,0.0438,1551

20012,0.0438,1555

20012,0.0438,1555

20012,0.0438,1560

20012,0.0438,1560

20012,0.0438,1562

20012,0.0438,1562

20012,0.0438,1564

20012,0.0438,1564

20012,0.0438,1568

20012,0.0438,1568

20012,0.0438,1571

20012,0.0438,1571

20012,0.0438,1583

20012,0.0438,1583

20012,0.0438,1584

20012,0.0438,1584

20012,0.0438,1588

20012,0.0438,1588

20012,0.0438,1591

20012,0.0438,1591

48161,0.0401,1633

48161,0.0401,1639

20012,0.0434,1645

48161,0.0401,1654

20012,0.0434,1655

48161,0.0401,1657

48161,0.0401,1665

20012,0.0548,1678

20012,0.0548,1678

20012,0.0548,1681

20012,0.0548,1682

20012,0.0548,1682

20012,0.0639,1739

20012,0.0639,1739

20012,0.0639,1740

20012,0.0639,1740

20012,0.0639,1741

20012,0.0639,1752

20012,0.0639,1752

20012,0.0639,1755

20012,0.0639,1755

3361,0.0802,1763

20012,0.0639,1764

20012,0.0639,1764

3361,0.0802,1767

17965,0.1370,1768

20012,0.0639,1770

3361,0.0802,1775

20012,0.0639,1776

20012,0.0639,1776

17965,0.1370,1777

17965,0.1370,1779

17965,0.1370,1780

20012,0.0639,1782

20012,0.0639,1782

20012,0.0639,1784

20012,0.0639,1785

20012,0.0639,1786

20012,0.0639,1786

20012,0.0639,1788

20012,0.0639,1788

20012,0.0639,1789

20012,0.0639,1793

20012,0.0639,1793

17965,0.1370,1798

17965,0.1370,1800

17965,0.1370,1802

20012,0.0639,1803

20012,0.0639,1804

20012,0.0639,1812

20012,0.0639,1812

20012,0.0639,1818

20012,0.0639,1818

20012,0.0639,1819

20012,0.0639,1820

17965,0.1370,1820

17965,0.1370,1824

17965,0.1297,1832

20012,0.0712,1833

48161,0.0384,1833

20012,0.0712,1836

48161,0.0384,1837

20012,0.0771,1845

20012,0.0818,1848

48161,0.0384,1848

48161,0.0384,1849

20012,0.0818,1857

48161,0.0384,1857

48161,0.0384,1858

48161,0.0384,1859

48161,0.0384,1859

20012,0.0818,1860

20012,0.0774,1911

20012,0.0774,1914

48161,0.0428,1915

48161,0.0428,1921

20012,0.0760,1922

20012,0.0760,1925

20012,0.0760,1926

48161,0.0428,1936

20012,0.0748,1943

20012,0.0748,1947

20012,0.0748,1951

20012,0.0748,1954

20012,0.0748,1955

20012,0.0748,1960

20012,0.0748,1964

48161,0.0435,2037

48161,0.0435,2043

48161,0.0435,2046

48161,0.0466,2062

48161,0.0466,2063

48161,0.0485,2064

48161,0.0485,2069

48161,0.0508,2085

3361,0.0685,2087

3361,0.0685,2088

3361,0.0685,2090

48161,0.0526,2147

28973,0.0470,2149

48161,0.0526,2157

48161,0.0526,2168

48161,0.0526,2169

48161,0.0526,2180
